Date,Location,District,PM2.5,PM10,NO2,SO2,CO,O3,Temperature,Humidity,AQI,AQI_Category
2025-12-30,Darpan,Jajpur,88.16000000000001,208.64000000000001,36.96,11.68,0.35200000000000004,40.0,21.0,54.8,250,Poor
2025-12-30,Gudigaon,Kalahandi,15.47,51.22,23.66,1.4300000000000002,0.5720000000000001,45.11000000000001,25.9,49.1,61,Satisfactory
2025-12-30,Kanakpur,Kalahandi,75.53,185.51,25.61,3.6399999999999997,0.481,17.55,19.7,44.0,222,Poor
2025-12-30,Kesinga,Kalahandi,62.14,89.17999999999999,23.66,11.959999999999999,1.612,6.5,24.7,51.3,107,Moderate
2025-12-30,Maruabili,Dhenkanal,34.5,62.7,10.3,6.9,0.52,5.0,14.1,52.8,63,Satisfactory
2025-12-30,Santpur,Kalahandi,25.480000000000004,53.95,22.880000000000003,11.18,0.39,9.49,25.7,56.3,64,Satisfactory
2025-12-31,Ampani,Kalahandi,36.92,43.160000000000004,8.58,2.6,0.26,15.600000000000001,16.3,58.7,55,Satisfactory
2025-12-31,Bainsia,Dhenkanal,59.5,119.1,15.2,4.4,0.32,8.5,23.7,59.3,113,Moderate
2025-12-31,Baisinga,Dhenkanal,5.3,10.6,2.0,1.0,0.8,14.2,20.9,59.3,40,Good
2025-12-31,Baldhimal,Kalahandi,30.94,69.28999999999999,2.6,2.7300000000000004,0.767,18.07,15.6,63.6,83,Satisfactory
2025-12-31,Ghagaramunda,Dhenkanal,13.4,30.3,5.0,8.9,0.2,12.8,14.5,55.2,30,Good
2025-12-31,Kankil,Dhenkanal,25.7,70.5,3.0,3.3,0.2,28.0,23.4,61.6,70,Satisfactory
2025-12-31,Kankutru,Kalahandi,7.279999999999999,13.0,14.559999999999999,6.370000000000001,1.0010000000000001,28.730000000000004,14.1,42.8,22,Good
2025-12-31,Kantioputasahi,Dhenkanal,15.7,27.2,13.6,6.2,0.2,28.9,25.5,53.8,29,Good
2025-12-31,Kantioputasahi,Dhenkanal,12.4,17.3,18.6,1.0,0.25,13.7,15.5,63.5,23,Good
2025-12-31,Risida (Karlamunda),Kalahandi,14.950000000000001,37.96,2.6,7.41,0.26,15.340000000000002,22.9,56.2,45,Good
2025-12-31,Roda,Dhenkanal,22.5,36.4,7.4,5.2,1.28,48.9,23.7,54.2,61,Satisfactory
2025-12-31,Sarang,Dhenkanal,57.2,112.6,26.4,7.1,3.2,23.3,16.2,40.8,115,Moderate
2025-12-31,Siletpada,Kalahandi,35.88,60.580000000000005,10.14,1.3,0.624,6.5,23.7,60.9,72,Satisfactory
2025-05-14,Choudwar,Cuttack,69.12,153.72000000000003,36.9,28.259999999999998,1.4220000000000002,43.56,30.4,69.7,184,Moderate
2024-08-08,Choudwar,Cuttack,42.66,101.88000000000001,35.1,8.28,1.3860000000000001,44.28,25.1,58.7,122,Moderate
2022-01-29,Choudwar,Cuttack,107.82,252.18,25.2,28.8,1.782,63.9,31.2,77.3,302,Very Poor
2023-12-05,Choudwar,Cuttack,80.28,167.57999999999998,70.56,6.3,2.862,83.16000000000001,25.2,65.4,201,Poor
2024-06-21,Choudwar,Cuttack,14.4,27.720000000000002,36.36,7.02,1.062,12.78,23.9,48.5,36,Good
2024-04-24,Choudwar,Cuttack,82.26,125.10000000000001,21.6,22.32,1.0080000000000002,19.08,34.8,63.7,150,Moderate
2022-09-27,Choudwar,Cuttack,18.36,35.1,10.08,4.14,1.332,16.740000000000002,29.6,54.2,42,Good
2024-07-06,Choudwar,Cuttack,17.28,30.96,10.98,14.22,0.36000000000000004,27.720000000000002,32.0,54.9,37,Good
2025-09-30,Choudwar,Cuttack,32.4,62.63999999999999,26.28,18.18,0.918,45.36,31.2,66.9,75,Satisfactory
2024-07-21,Choudwar,Cuttack,46.800000000000004,112.5,9.9,9.360000000000001,0.5760000000000001,32.940000000000005,21.2,65.5,135,Moderate
2023-03-31,Choudwar,Cuttack,35.28,70.74,20.340000000000003,18.18,2.322,76.5,21.0,48.4,84,Satisfactory
2023-05-12,Choudwar,Cuttack,35.28,70.74,55.26,4.32,0.756,35.82,32.7,58.5,84,Satisfactory
2024-09-10,Choudwar,Cuttack,18.36,39.96,32.76,12.78,0.558,44.1,27.6,59.0,47,Good
2023-12-25,Choudwar,Cuttack,63.0,128.34,25.92,9.72,0.846,28.980000000000004,21.1,70.1,154,Moderate
2023-04-26,Choudwar,Cuttack,71.28,166.5,26.1,10.620000000000001,1.584,27.900000000000002,32.2,61.4,199,Moderate
2023-08-08,Choudwar,Cuttack,48.42,81.72,33.300000000000004,9.18,1.1520000000000001,29.16,30.1,74.3,98,Satisfactory
2022-05-26,Choudwar,Cuttack,55.26,117.0,46.800000000000004,25.02,1.0080000000000002,26.64,28.0,79.5,140,Moderate
2022-10-06,Choudwar,Cuttack,30.6,47.88,44.1,19.8,1.746,50.940000000000005,23.5,55.6,57,Satisfactory
2025-07-28,Choudwar,Cuttack,26.82,63.0,11.16,16.02,0.378,43.019999999999996,26.5,76.1,75,Satisfactory
2025-01-13,Choudwar,Cuttack,75.60000000000001,144.54,51.480000000000004,27.900000000000002,1.044,72.72,24.7,68.9,173,Moderate
2025-05-12,Choudwar,Cuttack,19.44,34.56,26.82,6.66,2.052,30.06,24.4,42.7,41,Good
2022-01-19,Choudwar,Cuttack,35.46,70.92,64.62,19.98,1.6560000000000001,39.6,22.1,55.9,85,Satisfactory
2022-01-24,Choudwar,Cuttack,94.14,141.3,19.259999999999998,31.86,1.332,88.74,24.1,75.5,169,Moderate
2025-05-13,Choudwar,Cuttack,64.44,141.3,37.080000000000005,8.46,0.666,22.86,26.1,56.3,169,Moderate
2024-01-13,Choudwar,Cuttack,27.0,46.62,40.32,19.8,0.9540000000000001,57.06,33.7,65.5,55,Satisfactory
2022-01-05,Choudwar,Cuttack,51.66,124.02000000000001,36.9,18.0,1.818,63.9,28.0,72.4,148,Moderate
2023-08-31,Choudwar,Cuttack,39.42,95.58,31.319999999999997,10.620000000000001,1.296,25.740000000000002,26.5,79.7,114,Moderate
2024-01-12,Choudwar,Cuttack,56.88,99.0,16.38,26.28,1.1520000000000001,96.84,33.4,65.4,118,Moderate
2022-02-25,Choudwar,Cuttack,58.5,97.38000000000001,44.28,33.84,2.052,61.739999999999995,29.6,74.6,116,Moderate
2024-04-19,Choudwar,Cuttack,57.96000000000001,86.94,38.34,4.5,1.2060000000000002,52.2,32.9,55.7,104,Moderate
2022-04-19,Choudwar,Cuttack,64.98,146.34,23.220000000000002,19.8,0.774,48.06,33.9,63.5,175,Moderate
2022-01-17,Choudwar,Cuttack,28.980000000000004,46.440000000000005,57.24,15.3,1.6740000000000002,36.9,27.2,72.5,57,Satisfactory
2023-05-29,Choudwar,Cuttack,71.28,116.10000000000001,31.319999999999997,11.520000000000001,2.232,25.92,21.2,45.0,139,Moderate
2022-08-08,Choudwar,Cuttack,13.68,26.46,28.44,7.2,0.432,36.9,34.8,52.6,31,Good
2023-12-24,Choudwar,Cuttack,108.36000000000001,242.45999999999998,30.6,35.46,1.71,96.84,29.8,64.9,290,Poor
2024-01-30,Choudwar,Cuttack,102.42,209.34,39.42,30.06,2.8440000000000003,77.76,22.5,73.6,251,Poor
2023-10-21,Choudwar,Cuttack,66.24,145.8,22.32,4.14,0.81,35.1,25.0,43.7,174,Moderate
2024-10-01,Choudwar,Cuttack,58.5,124.56,15.840000000000002,21.42,1.116,64.8,29.8,48.3,149,Moderate
2025-03-04,Choudwar,Cuttack,54.9,126.53999999999999,51.84,20.16,1.9440000000000002,70.02,30.8,43.3,151,Moderate
2024-01-17,Choudwar,Cuttack,112.32,263.52000000000004,55.26,28.62,2.034,66.96000000000001,32.5,73.8,316,Very Poor
2023-05-29,Choudwar,Cuttack,33.300000000000004,52.56,53.82,3.9600000000000004,1.3860000000000001,24.48,33.0,66.5,63,Satisfactory
2024-05-22,Choudwar,Cuttack,38.16,91.08,36.0,9.54,2.178,20.340000000000003,25.9,55.8,109,Moderate
2025-09-02,Choudwar,Cuttack,67.32,109.62,40.14,13.5,0.45,50.04,22.9,47.8,131,Moderate
2024-09-03,Choudwar,Cuttack,43.2,72.72,12.24,17.64,1.098,53.82,25.1,74.6,87,Satisfactory
2022-01-06,Choudwar,Cuttack,87.3,174.06,68.4,32.22,2.736,76.5,26.2,72.6,208,Poor
2022-12-11,Banki,Cuttack,28.08,46.62,74.7,9.0,1.098,57.24,21.0,47.4,74,Satisfactory
2023-08-24,Banki,Cuttack,24.3,37.080000000000005,9.72,7.920000000000001,0.63,37.800000000000004,23.8,57.3,44,Good
2025-04-11,Banki,Cuttack,38.34,78.3,23.94,21.78,0.738,54.54,27.1,59.2,93,Satisfactory
2025-08-31,Banki,Cuttack,53.46,104.03999999999999,9.18,7.74,0.738,36.36,20.2,41.5,124,Moderate
2022-12-26,Banki,Cuttack,114.48,208.26000000000002,13.14,24.840000000000003,1.584,86.03999999999999,21.6,64.9,249,Poor
2023-12-11,Banki,Cuttack,66.24,124.92000000000002,23.58,28.08,2.9699999999999998,48.78,24.1,65.4,149,Moderate
2024-01-13,Banki,Cuttack,91.26,165.42000000000002,24.12,20.52,1.1700000000000002,68.03999999999999,29.4,59.5,198,Moderate
2023-02-15,Banki,Cuttack,111.24,208.62,12.420000000000002,18.18,0.738,55.980000000000004,26.8,55.4,250,Poor
2022-09-01,Banki,Cuttack,17.64,41.22,39.96,14.4,1.116,16.02,26.5,50.9,49,Good
2024-10-08,Banki,Cuttack,28.259999999999998,43.38,37.26,13.5,0.738,31.319999999999997,26.7,77.3,52,Satisfactory
2024-09-24,Banki,Cuttack,57.06,90.0,30.96,11.520000000000001,0.81,47.88,28.5,66.2,108,Moderate
2023-06-06,Banki,Cuttack,62.63999999999999,149.4,18.900000000000002,9.9,0.9900000000000001,12.96,34.8,71.8,179,Moderate
2023-02-04,Banki,Cuttack,26.46,56.34,61.38,20.52,1.278,89.64,28.9,46.8,71,Satisfactory
2025-03-05,Banki,Cuttack,83.52,183.96,43.74,17.1,1.1700000000000002,73.26,28.9,66.2,220,Poor
2024-09-26,Banki,Cuttack,58.68000000000001,103.32,18.540000000000003,16.740000000000002,0.7020000000000001,37.26,29.9,75.0,123,Moderate
2022-10-03,Banki,Cuttack,44.28,74.7,10.08,23.58,0.666,39.6,20.1,44.0,89,Satisfactory
2025-02-05,Banki,Cuttack,115.38,249.84000000000003,41.04,16.38,0.8280000000000001,42.84,24.0,46.2,299,Poor
2023-10-24,Banki,Cuttack,66.06,123.3,43.2,24.3,1.062,27.0,24.0,70.3,147,Moderate
2023-08-15,Banki,Cuttack,53.82,90.0,21.6,5.9399999999999995,0.7200000000000001,12.6,20.8,55.7,108,Moderate
2024-12-25,Banki,Cuttack,75.78,121.67999999999999,64.98,28.08,2.3040000000000003,100.98,25.0,56.4,146,Moderate
2024-10-15,Banki,Cuttack,30.96,62.28,27.900000000000002,15.120000000000001,1.044,48.06,22.8,77.3,74,Satisfactory
2022-04-25,Banki,Cuttack,57.96000000000001,115.38,46.080000000000005,18.900000000000002,1.746,41.4,20.4,42.2,138,Moderate
2022-05-08,Banki,Cuttack,58.13999999999999,127.8,35.82,26.46,1.62,57.42,32.6,68.5,153,Moderate
2022-11-25,Banki,Cuttack,81.0,180.36,35.64,11.34,1.296,57.78,30.7,45.6,216,Poor
2025-02-24,Banki,Cuttack,75.78,162.54,18.540000000000003,24.3,2.538,44.46,20.7,46.7,195,Moderate
2022-02-27,Banki,Cuttack,36.54,55.980000000000004,68.58,19.62,1.476,93.06,21.8,51.1,74,Satisfactory
2022-01-19,Banki,Cuttack,53.28,103.14,25.92,22.14,2.556,47.16,25.1,66.8,123,Moderate
2023-02-20,Banki,Cuttack,71.46000000000001,158.57999999999998,14.58,19.259999999999998,1.854,25.02,30.8,61.8,190,Moderate
2024-09-28,Banki,Cuttack,63.0,140.57999999999998,26.82,7.38,0.8280000000000001,46.440000000000005,33.8,46.4,168,Moderate
2025-08-05,Banki,Cuttack,34.019999999999996,57.24,13.14,16.740000000000002,0.558,34.38,30.2,78.5,68,Satisfactory
2023-03-19,Banki,Cuttack,51.84,123.12000000000002,49.86,21.96,1.4040000000000001,21.240000000000002,32.8,57.8,147,Moderate
2024-11-19,Banki,Cuttack,35.46,79.74,13.14,25.740000000000002,1.836,35.64,32.0,59.0,95,Satisfactory
2024-05-08,Banki,Cuttack,68.4,155.88,32.04,25.2,2.142,32.4,24.5,76.1,187,Moderate
2022-03-01,Banki,Cuttack,27.18,43.38,40.14,9.54,2.358,61.019999999999996,33.6,59.5,52,Satisfactory
2022-09-15,Banki,Cuttack,23.94,52.92,6.84,9.18,1.242,22.32,26.0,64.7,63,Satisfactory
2022-09-26,Banki,Cuttack,34.2,81.9,34.92,6.84,0.5760000000000001,28.08,23.0,75.8,98,Satisfactory
2024-12-12,Banki,Cuttack,58.5,118.08,32.940000000000005,12.78,2.3040000000000003,95.94,31.3,44.3,141,Moderate
2023-12-12,Banki,Cuttack,102.96000000000001,200.16,41.76,33.480000000000004,1.8,52.38,22.0,63.0,240,Poor
2025-01-01,Banki,Cuttack,64.08,160.02,61.019999999999996,23.759999999999998,1.9800000000000002,83.88000000000001,22.7,78.3,192,Moderate
2025-02-15,Banki,Cuttack,97.92,207.0,29.340000000000003,17.46,0.9,43.56,30.3,55.5,248,Poor
2023-07-16,Banki,Cuttack,36.18000000000001,71.64,30.06,5.4,0.9720000000000001,14.22,35.0,40.5,85,Satisfactory
2023-12-19,Banki,Cuttack,76.14,166.5,39.06,34.74,1.9980000000000002,28.8,27.4,51.1,199,Moderate
2022-06-05,Banki,Cuttack,24.3,42.66,10.44,6.84,0.936,34.92,20.4,75.3,51,Satisfactory
2024-08-04,Banki,Cuttack,21.42,33.300000000000004,21.96,5.4,0.54,16.02,29.7,63.1,39,Good
2025-01-27,Banki,Cuttack,34.56,83.16000000000001,32.940000000000005,27.900000000000002,0.9,28.980000000000004,25.0,75.6,99,Satisfactory
2022-02-07,Athagarh,Cuttack,102.78,235.8,67.5,14.76,1.6380000000000001,42.300000000000004,21.4,48.6,282,Poor
2025-04-27,Athagarh,Cuttack,56.16,89.10000000000001,14.4,23.220000000000002,1.476,70.38000000000001,32.3,55.5,106,Moderate
2023-06-29,Athagarh,Cuttack,21.78,34.92,14.76,3.9600000000000004,0.864,29.340000000000003,33.7,58.8,41,Good
2025-09-14,Athagarh,Cuttack,39.42,87.12,19.62,8.46,1.368,44.64,28.3,74.6,104,Moderate
2024-02-26,Athagarh,Cuttack,115.56,288.0,30.06,29.52,0.9900000000000001,58.68000000000001,20.4,52.9,345,Very Poor
2024-01-23,Athagarh,Cuttack,38.16,58.13999999999999,35.1,6.3,2.07,79.92,26.0,57.1,69,Satisfactory
2025-03-25,Athagarh,Cuttack,29.7,46.800000000000004,21.06,22.32,1.9260000000000002,56.519999999999996,24.3,55.6,56,Satisfactory
2022-04-06,Athagarh,Cuttack,74.7,136.8,38.34,23.220000000000002,1.746,18.36,31.1,64.8,164,Moderate
2022-08-01,Athagarh,Cuttack,33.480000000000004,57.24,25.38,12.06,0.54,41.22,26.3,40.3,68,Satisfactory
2024-02-20,Athagarh,Cuttack,104.58,208.98,42.66,34.56,2.4480000000000004,38.7,27.8,56.5,250,Poor
2023-04-12,Athagarh,Cuttack,18.900000000000002,44.64,36.54,25.92,1.242,69.84,30.5,54.6,55,Satisfactory
2023-01-05,Athagarh,Cuttack,103.32,224.46,74.52,12.96,2.952,53.46,25.4,64.5,269,Poor
2024-03-05,Athagarh,Cuttack,72.18,145.44,37.440000000000005,16.2,1.9080000000000001,46.26,28.0,53.1,174,Moderate
2022-02-19,Athagarh,Cuttack,104.03999999999999,165.96,25.92,9.18,1.8900000000000001,45.72,34.1,58.8,199,Moderate
2024-01-27,Athagarh,Cuttack,50.4,93.24,28.980000000000004,18.540000000000003,2.484,46.980000000000004,31.0,66.9,111,Moderate
2022-08-04,Athagarh,Cuttack,37.62,72.53999999999999,13.860000000000001,14.4,0.864,12.96,28.2,45.1,87,Satisfactory
2024-07-10,Athagarh,Cuttack,33.12,69.84,28.44,5.9399999999999995,0.774,39.96,29.0,57.6,83,Satisfactory
2023-02-17,Athagarh,Cuttack,50.940000000000005,109.08,25.02,14.4,2.052,36.18000000000001,30.0,53.8,130,Moderate
2024-04-09,Athagarh,Cuttack,23.400000000000002,41.580000000000005,50.4,10.08,2.034,63.36000000000001,30.6,63.2,50,Good
2024-02-05,Athagarh,Cuttack,31.5,55.62,59.580000000000005,34.56,0.9540000000000001,47.34,20.2,66.4,66,Satisfactory
2023-03-12,Athagarh,Cuttack,72.18,164.34,19.08,7.74,2.178,44.64,21.9,42.8,197,Moderate
2024-12-12,Athagarh,Cuttack,32.76,74.16000000000001,25.740000000000002,27.18,2.754,59.760000000000005,30.3,73.8,88,Satisfactory
2023-08-04,Athagarh,Cuttack,43.92,101.34,6.48,14.04,0.882,23.040000000000003,22.2,71.1,121,Moderate
2023-04-18,Athagarh,Cuttack,29.16,57.24,24.840000000000003,7.920000000000001,1.494,23.400000000000002,20.5,65.2,68,Satisfactory
2023-06-19,Athagarh,Cuttack,26.28,50.22,14.76,12.96,1.4400000000000002,16.38,33.7,78.1,60,Satisfactory
2022-08-03,Athagarh,Cuttack,11.700000000000001,23.94,28.980000000000004,13.68,0.9900000000000001,40.32,32.6,45.9,32,Good
2022-11-15,Athagarh,Cuttack,64.62,122.4,32.940000000000005,13.5,1.1340000000000001,76.68,34.0,74.3,146,Moderate
2024-09-01,Athagarh,Cuttack,16.56,27.900000000000002,32.76,16.38,0.936,34.56,24.1,68.7,33,Good
2022-03-30,Athagarh,Cuttack,95.58,234.0,55.800000000000004,8.1,1.494,23.400000000000002,28.4,54.2,280,Poor
2025-09-04,Athagarh,Cuttack,38.16,85.68,31.86,14.22,1.2240000000000002,19.8,22.5,72.6,102,Moderate
2023-01-24,Athagarh,Cuttack,53.1,92.7,28.980000000000004,30.419999999999998,1.1700000000000002,99.0,24.1,55.3,111,Moderate
2022-03-22,Athagarh,Cuttack,46.800000000000004,79.38000000000001,59.04,16.38,1.62,34.74,29.4,60.3,95,Satisfactory
2023-06-10,Athagarh,Cuttack,40.68000000000001,99.72,9.18,16.2,0.522,20.340000000000003,33.2,58.5,119,Moderate
2024-10-23,Athagarh,Cuttack,72.9,115.74,9.54,7.2,0.558,61.019999999999996,25.1,60.7,138,Moderate
2025-03-26,Athagarh,Cuttack,54.72,82.62,13.32,12.06,0.936,58.13999999999999,32.1,73.3,99,Satisfactory
2022-07-26,Athagarh,Cuttack,31.680000000000003,68.94,30.780000000000005,8.82,1.08,35.1,20.6,46.0,82,Satisfactory
2022-05-05,Athagarh,Cuttack,66.42,159.3,53.1,14.04,1.35,36.36,27.6,71.3,191,Moderate
2024-05-27,Athagarh,Cuttack,89.46000000000001,140.76000000000002,14.940000000000001,18.900000000000002,1.9440000000000002,37.980000000000004,21.7,67.6,168,Moderate
2022-04-25,Athagarh,Cuttack,28.980000000000004,46.800000000000004,18.18,8.82,1.0080000000000002,49.32,24.8,56.6,56,Satisfactory
2024-02-23,Athagarh,Cuttack,90.72,175.5,30.06,26.1,2.106,51.300000000000004,21.9,61.3,210,Poor
2025-07-22,Athagarh,Cuttack,11.34,21.96,25.56,10.44,0.63,23.220000000000002,28.2,62.0,26,Good
2023-05-26,Athagarh,Cuttack,75.42,123.84,54.18000000000001,21.6,1.764,30.419999999999998,21.8,41.5,148,Moderate
2022-11-06,Athagarh,Cuttack,76.86000000000001,145.62,41.940000000000005,7.5600000000000005,2.556,79.74,29.0,76.4,174,Moderate
2023-11-30,Athagarh,Cuttack,66.78,137.52,51.84,7.920000000000001,2.0160000000000005,59.760000000000005,27.9,56.8,165,Moderate
2023-11-23,Athagarh,Cuttack,57.96000000000001,139.68,19.259999999999998,5.4,1.4580000000000002,38.519999999999996,20.2,58.4,167,Moderate
2023-04-17,Niali,Cuttack,45.18000000000001,86.94,46.980000000000004,21.96,2.142,49.68000000000001,28.0,76.0,104,Moderate
2023-07-09,Niali,Cuttack,11.34,22.5,15.3,10.44,1.296,12.78,29.0,57.5,27,Good
2024-05-20,Niali,Cuttack,49.5,116.64,24.12,23.58,1.3860000000000001,42.12,23.5,71.2,139,Moderate
2023-10-27,Niali,Cuttack,70.56,135.36,43.38,12.06,1.764,16.38,20.5,71.1,162,Moderate
2024-10-05,Niali,Cuttack,42.12,76.14,38.519999999999996,4.14,0.9900000000000001,32.04,28.7,75.7,91,Satisfactory
2023-11-06,Niali,Cuttack,35.64,85.86000000000001,46.26,23.400000000000002,1.098,83.7,27.9,53.3,103,Moderate
2022-06-09,Niali,Cuttack,34.92,83.34,21.96,9.9,1.4400000000000002,39.06,27.4,42.5,100,Satisfactory
2022-08-12,Niali,Cuttack,43.56,89.82,9.54,5.58,1.116,21.240000000000002,27.6,77.6,107,Moderate
2022-06-01,Niali,Cuttack,31.14,64.08,24.66,15.840000000000002,0.864,16.740000000000002,28.0,47.6,76,Satisfactory
2022-06-05,Niali,Cuttack,61.56000000000001,125.46000000000001,29.7,4.680000000000001,1.476,42.480000000000004,29.2,65.0,150,Moderate
2022-12-07,Niali,Cuttack,54.18000000000001,98.10000000000001,44.28,26.28,1.9080000000000001,64.62,34.5,73.4,117,Moderate
2024-07-03,Niali,Cuttack,27.36,65.7,17.64,14.940000000000001,1.2060000000000002,33.84,32.8,43.3,78,Satisfactory
2025-08-31,Niali,Cuttack,12.96,29.340000000000003,15.840000000000002,4.14,0.54,34.38,28.0,44.9,35,Good
2023-08-09,Niali,Cuttack,34.92,59.760000000000005,29.340000000000003,8.46,0.5040000000000001,20.88,34.9,72.2,71,Satisfactory
2024-06-14,Niali,Cuttack,54.18000000000001,97.2,19.08,7.2,1.044,28.259999999999998,25.0,58.1,116,Moderate
2023-07-05,Niali,Cuttack,25.38,52.56,9.18,5.760000000000001,0.684,20.340000000000003,34.8,46.3,63,Satisfactory
2022-05-05,Niali,Cuttack,69.84,118.62000000000002,10.98,18.540000000000003,0.9540000000000001,45.9,31.8,71.4,142,Moderate
2022-06-21,Niali,Cuttack,40.68000000000001,95.22,28.08,15.659999999999998,0.48600000000000004,33.12,27.0,57.2,114,Moderate
2024-09-04,Niali,Cuttack,30.96,70.02,37.980000000000004,8.1,1.2240000000000002,46.26,30.8,71.9,84,Satisfactory
2022-08-23,Niali,Cuttack,40.5,84.60000000000001,12.06,8.28,0.432,42.84,23.0,80.0,101,Moderate
2022-10-14,Niali,Cuttack,72.0,114.3,33.12,4.86,1.35,41.580000000000005,23.0,62.5,137,Moderate
2024-05-09,Niali,Cuttack,84.60000000000001,199.44,38.519999999999996,27.36,1.4040000000000001,68.94,26.8,76.0,239,Poor
2025-03-11,Niali,Cuttack,88.56,178.74,23.94,21.42,0.9720000000000001,19.98,21.4,61.9,214,Poor
2022-06-19,Niali,Cuttack,43.56,69.84,31.86,12.78,0.81,23.040000000000003,25.2,50.2,83,Satisfactory
2022-05-10,Niali,Cuttack,80.82,183.78,54.18000000000001,11.700000000000001,1.692,19.259999999999998,25.9,42.8,220,Poor
2023-06-30,Niali,Cuttack,27.0,62.28,30.96,14.22,0.5760000000000001,30.780000000000005,22.1,43.3,74,Satisfactory
2023-03-30,Niali,Cuttack,87.48,189.0,56.7,21.42,2.0160000000000005,73.44,25.7,75.8,226,Poor
2025-02-19,Niali,Cuttack,34.74,72.9,12.24,11.879999999999999,2.556,28.08,24.4,60.2,87,Satisfactory
2022-10-18,Niali,Cuttack,31.319999999999997,61.739999999999995,27.0,8.64,0.9540000000000001,35.28,34.5,76.2,74,Satisfactory
2024-03-18,Niali,Cuttack,37.440000000000005,85.32,37.800000000000004,7.38,1.512,57.42,23.4,46.0,102,Moderate
2025-05-07,Niali,Cuttack,71.64,159.66,41.22,9.72,0.9720000000000001,33.480000000000004,20.1,50.7,191,Moderate
2024-03-07,Niali,Cuttack,60.480000000000004,106.2,23.400000000000002,23.400000000000002,1.314,27.0,27.4,54.4,127,Moderate
2024-07-26,Niali,Cuttack,47.88,108.72,25.2,9.9,0.7020000000000001,31.319999999999997,22.0,67.3,130,Moderate
2025-07-30,Niali,Cuttack,27.900000000000002,66.60000000000001,22.32,15.3,0.81,36.0,32.7,76.9,79,Satisfactory
2024-01-24,Niali,Cuttack,103.5,222.12,41.04,9.0,1.332,69.48,21.1,72.0,266,Poor
2024-02-21,Niali,Cuttack,65.7,129.78,45.54,28.44,0.9,87.66000000000001,31.5,64.4,155,Moderate
2024-10-11,Niali,Cuttack,25.56,43.019999999999996,26.28,19.8,1.692,32.04,22.6,73.2,51,Satisfactory
2022-03-14,Niali,Cuttack,41.76,102.60000000000001,54.0,15.120000000000001,1.296,49.14,24.4,58.2,123,Moderate
2025-01-25,Niali,Cuttack,28.62,50.22,41.76,15.120000000000001,2.034,43.56,28.7,46.0,60,Satisfactory
2024-06-02,Niali,Cuttack,15.3,25.92,36.18000000000001,9.54,1.314,38.7,34.3,44.4,36,Good
2023-12-24,Niali,Cuttack,63.9,143.1,39.78,18.900000000000002,1.872,39.96,26.6,64.8,171,Moderate
2022-01-18,Niali,Cuttack,90.9,138.06,63.9,17.46,2.9699999999999998,65.7,31.0,69.7,165,Moderate
2025-04-14,Niali,Cuttack,23.040000000000003,46.800000000000004,33.12,4.32,1.818,49.14,23.4,78.6,56,Satisfactory
2025-09-19,Niali,Cuttack,54.0,96.84,27.540000000000003,16.2,1.314,36.9,22.8,63.2,116,Moderate
2024-03-14,Niali,Cuttack,75.24,140.4,36.72,4.680000000000001,1.26,76.68,25.6,48.2,168,Moderate
2024-09-05,Salepur,Cuttack,63.18000000000001,112.68,13.68,17.1,1.368,29.880000000000003,29.7,58.2,135,Moderate
2023-01-13,Salepur,Cuttack,69.48,156.96,70.2,13.14,2.4480000000000004,79.92,24.3,53.2,188,Moderate
2022-10-25,Salepur,Cuttack,72.53999999999999,152.1,12.6,17.82,1.836,48.06,30.9,48.5,182,Moderate
2022-09-24,Salepur,Cuttack,50.4,86.58,8.64,3.06,0.684,36.0,34.0,72.3,103,Moderate
2022-05-12,Salepur,Cuttack,33.66,81.53999999999999,21.42,11.34,0.9540000000000001,41.22,34.0,56.0,97,Satisfactory
2024-12-17,Salepur,Cuttack,99.36000000000001,177.3,33.84,30.6,1.728,71.28,24.7,49.9,212,Poor
2024-03-22,Salepur,Cuttack,76.32,124.02000000000001,43.019999999999996,12.78,0.8280000000000001,52.74,22.4,64.1,148,Moderate
2024-05-11,Salepur,Cuttack,41.22,71.28,46.62,26.64,1.9800000000000002,58.32,23.6,72.2,85,Satisfactory
2023-10-02,Salepur,Cuttack,36.18000000000001,61.38,15.120000000000001,4.5,1.08,58.32,24.6,71.7,73,Satisfactory
2025-06-04,Salepur,Cuttack,24.12,44.1,22.68,11.879999999999999,1.35,30.240000000000002,32.6,72.7,52,Satisfactory
2025-10-08,Salepur,Cuttack,22.14,37.980000000000004,12.06,16.02,1.044,21.42,20.4,71.2,45,Good
2025-02-26,Salepur,Cuttack,102.96000000000001,162.0,51.300000000000004,5.22,2.52,63.0,20.1,48.5,194,Moderate
2024-08-22,Salepur,Cuttack,44.28,73.08,27.720000000000002,15.120000000000001,0.54,37.080000000000005,20.2,61.7,87,Satisfactory
2024-12-17,Salepur,Cuttack,106.2,257.58,33.84,6.3,0.936,73.98,25.9,50.7,309,Very Poor
2024-06-30,Salepur,Cuttack,53.28,110.88000000000001,26.64,16.92,1.4400000000000002,46.980000000000004,22.6,78.8,133,Moderate
2022-09-30,Salepur,Cuttack,42.300000000000004,102.24,35.64,19.98,1.08,42.84,27.4,76.9,122,Moderate
2022-02-18,Salepur,Cuttack,36.72,68.58,50.04,31.14,2.322,88.2,29.4,49.4,82,Satisfactory
